UserFavouriteId,UserId,ArtistId,(No column name),usergroupid,isVisible,DisplayName,GroupName
9972,4718,177693,11/12/2014,6119,1,U2,Sam
9800,1600,177693,10/12/2014,5848,1,U2,Favourites
10150,366,177693,15/12/2014,6129,1,U2,CZ intl priorities
10824,3025,177693,13/01/2015,6277,1,U2,International
11701,48,177693,28/01/2015,5659,1,U2,Top 10 Cat 2015
12485,2737,177693,27/02/2015,6467,1,U2,Prioritarios ANGLO
12510,3741,177693,27/02/2015,5767,1,U2,Favourites
8906,1,177693,03/12/2014,5940,1,U2,Kings of Catalogue (Artists)
8744,3278,177693,21/11/2014,4849,1,U2,Favourites
9315,4869,177693,04/12/2014,6006,1,U2,Priorities 
9750,621,177693,10/12/2014,6071,1,U2,my roster
13857,4476,177693,01/04/2015,6640,1,U2,test
13547,63,177693,24/03/2015,6604,1,U2,Kings Of Catalogue top 10
11492,5126,177694,27/01/2015,6360,1,Amy Macdonald,EMI Roster 
1082,1674,177694,08/03/2013,5927,1,Amy Macdonald,Favourites
474,63,177697,24/07/2012,5045,1,Amy Winehouse,Favourites
3352,3499,177697,19/03/2014,5308,1,Amy Winehouse,Favourites
4841,4009,177697,06/06/2014,5443,1,Amy Winehouse,Favourites
10588,93,177697,08/01/2015,5240,1,Amy Winehouse,Favourites
10074,63,177697,15/12/2014,6127,1,Amy Winehouse,Top Cats
7381,3530,177697,01/10/2014,4971,1,Amy Winehouse,Favourites
13569,63,177697,24/03/2015,6606,1,Amy Winehouse,Kings Of Catalogue 21-30
11066,210,177698,15/01/2015,5263,1,Snow Patrol,Favourites
11221,5146,177698,20/01/2015,6320,1,Snow Patrol,Island Records
4470,1035,177698,22/05/2014,5645,1,Snow Patrol,Favourites
3197,2277,177698,06/03/2014,5227,1,Snow Patrol,Favourites
2356,2804,177698,24/10/2013,5511,1,Snow Patrol,Favourites
10044,4992,177700,15/12/2014,6126,1,James Morrison,My Roster 
9817,1600,177700,10/12/2014,6080,1,James Morrison,John Newman
9952,4718,177700,11/12/2014,6116,1,James Morrison,Holly
9748,88,177700,10/12/2014,6070,1,James Morrison,My Roster
9787,1600,177700,10/12/2014,5848,1,James Morrison,Favourites
9775,2526,177700,10/12/2014,6072,1,James Morrison,My Roster
8228,4082,177701,20/10/2014,4918,1,The Killers,Favourites2
7409,3530,177701,01/10/2014,4971,1,The Killers,Favourites
10094,63,177701,15/12/2014,6127,1,The Killers,Top Cats
11228,5146,177701,20/01/2015,6320,1,The Killers,Island Records
10676,3345,177701,09/01/2015,5513,1,The Killers,Favourites
2323,2804,177701,21/10/2013,5511,1,The Killers,Favourites
2246,2768,177701,15/10/2013,5047,1,The Killers,Favourites
611,984,177701,04/09/2012,5932,1,The Killers,Favourites
660,417,177701,18/09/2012,5578,1,The Killers,Favourites
667,1407,177701,24/09/2012,5426,1,The Killers,Favourites
926,361,177701,29/01/2013,4839,1,The Killers,Favourites
1119,1674,177701,08/03/2013,5927,1,The Killers,Favourites
4847,4009,177701,06/06/2014,5443,1,The Killers,Favourites
13014,5437,177701,18/03/2015,6549,1,The Killers,bands
896,1590,177704,23/01/2013,5228,1,Girls Aloud,Favourites
5048,729,177705,23/06/2014,5630,1,Take That,Favourites
10996,2596,177705,14/01/2015,6286,1,Take That,Lawson Comparisons
11968,5227,177705,03/02/2015,6408,1,Take That,Take That Comparisons
7749,601,177705,09/10/2014,5753,1,Take That,Favourites
8543,54,177705,12/11/2014,5763,1,Take That,Favourites
8787,2879,177705,24/11/2014,5711,1,Take That,Favourites
9153,4476,177705,03/12/2014,5978,1,Take That,LongTest
8237,4082,177709,20/10/2014,4918,1,Metallica,Favourites2
7419,3530,177709,01/10/2014,4971,1,Metallica,Favourites
12029,3718,177709,05/02/2015,6413,1,Metallica,Kiosk
11426,5174,177709,26/01/2015,6354,1,Metallica,Domestic EMI
11517,5126,177709,27/01/2015,6360,1,Metallica,EMI Roster 
12359,747,177709,24/02/2015,5867,1,Metallica,Favourites
10088,63,177709,15/12/2014,6127,1,Metallica,Top Cats
1102,1674,177709,08/03/2013,5927,1,Metallica,Favourites
478,63,177709,24/07/2012,5045,1,Metallica,Favourites
1894,1999,177709,12/08/2013,5275,1,Metallica,Favourites
1759,339,177709,09/07/2013,5354,1,Metallica,Favourites
1904,1959,177710,13/08/2013,5174,1,Noah And The Whale,Favourites
1107,1674,177710,08/03/2013,5927,1,Noah And The Whale,Favourites
1927,1438,177712,19/08/2013,5171,1,Kaiser Chiefs,Favourites
3153,3363,177712,28/02/2014,5838,1,Kaiser Chiefs,Favourites
3010,3010,177712,20/02/2014,5538,1,Kaiser Chiefs,Favourites
3568,3505,177712,01/04/2014,5262,1,Kaiser Chiefs,Favourites
11064,210,177712,15/01/2015,5263,1,Kaiser Chiefs,Favourites
6365,299,177712,05/09/2014,5214,1,Kaiser Chiefs,Favourites
11192,5146,177714,20/01/2015,6320,1,Duffy,Island Records
2364,2804,177714,24/10/2013,5511,1,Duffy,Favourites
1929,1438,177715,19/08/2013,5171,1,The Saturdays,Favourites
5863,4041,177715,05/08/2014,5463,1,The Saturdays,Favourites
1606,2160,177716,24/06/2013,5522,1,White Lies,Favourites
1655,2253,177716,27/06/2013,4795,1,White Lies,Favourites
6300,787,177717,02/09/2014,5796,1,Rolando Villazón,Favourites
8982,744,177717,03/12/2014,5952,1,Rolando Villazón,Deutsche Grammophon
3255,3158,177727,12/03/2014,4960,1,Wolf Gang,Favourites
5829,1416,177727,01/08/2014,5470,1,Wolf Gang,Favourites
1869,312,177728,08/08/2013,5809,1,Cecilia Bartoli,Favourites
859,1583,177728,17/01/2013,4902,1,Cecilia Bartoli,Favourites
460,1279,177728,17/07/2012,5793,1,Cecilia Bartoli,Favourites
8949,744,177728,03/12/2014,5950,1,Cecilia Bartoli,Decca
8939,744,177728,03/12/2014,5947,1,Cecilia Bartoli,Global Classical Priorities
8305,2227,177728,31/10/2014,4969,1,Cecilia Bartoli,Favourites
9102,4968,177728,03/12/2014,5968,1,Cecilia Bartoli,Favoris
6279,787,177728,02/09/2014,5796,1,Cecilia Bartoli,Favourites
6528,242,177728,12/09/2014,5488,1,Cecilia Bartoli,Favourites
6523,3734,177728,12/09/2014,5305,1,Cecilia Bartoli,Favourites
7960,4593,177728,20/10/2014,5569,1,Cecilia Bartoli,Favourites
8003,1314,177728,20/10/2014,4893,1,Cecilia Bartoli,Favourites
1204,1784,177738,18/04/2013,4967,1,I Blame Coco,Favourites
4148,1019,177738,07/05/2014,5683,1,I Blame Coco,Favourites
2553,2933,177741,25/11/2013,5566,1,Michael Jackson,Favourites
623,1345,177747,06/09/2012,5703,1,Jessie J,Favourites
1952,1330,177747,21/08/2013,5503,1,Jessie J,Favourites
1708,2283,177747,03/07/2013,5550,1,Jessie J,Favourites
1725,2312,177747,05/07/2013,5510,1,Jessie J,Favourites
1790,1999,177747,22/07/2013,5275,1,Jessie J,Favourites
3979,3035,177747,23/04/2014,5231,1,Jessie J,Favourites
5968,311,177747,18/08/2014,5408,1,Jessie J,Favourites
6143,4209,177747,27/08/2014,5162,1,Jessie J,Favourites
6102,3753,177747,25/08/2014,4973,1,Jessie J,Favourites
5546,3979,177747,21/07/2014,5067,1,Jessie J,Favourites
5780,3618,177747,31/07/2014,5866,1,Jessie J,Favourites
5005,586,177747,17/06/2014,5638,1,Jessie J,Favourites
4821,4009,177747,06/06/2014,5443,1,Jessie J,Favourites
5391,1044,177747,10/07/2014,5378,1,Jessie J,Favourites
8083,2114,177747,24/10/2014,5499,1,Jessie J,Favourites
7737,4381,177747,09/10/2014,5633,1,Jessie J,Favourites
7239,2715,177747,25/09/2014,5298,1,Jessie J,Favourites
7447,3670,177747,01/10/2014,4975,1,Jessie J,Favourites
9135,4476,177747,03/12/2014,5978,1,Jessie J,LongTest
9249,533,177747,04/12/2014,5998,1,Jessie J,UMI Urban
8553,4882,177747,12/11/2014,5416,1,Jessie J,Favourites
8438,2014,177747,05/11/2014,5502,1,Jessie J,Favourites
8722,3278,177747,21/11/2014,4849,1,Jessie J,Favourites
8581,4097,177747,13/11/2014,5117,1,Jessie J,Favourites
11330,1667,177747,23/01/2015,6337,1,Jessie J,Stats
11111,3210,177747,15/01/2015,6296,1,Jessie J,Team Utah
10984,2611,177747,14/01/2015,5073,1,Jessie J,My Priorities
10643,468,177747,09/01/2015,6211,1,Jessie J,Internacional
9851,1715,177747,10/12/2014,6088,1,Jessie J,My Artists
10369,640,177747,19/12/2014,6158,1,Jessie J,Candace Break Outs
11342,1667,177747,23/01/2015,6341,1,Jessie J,Stats Tom
11987,1649,177747,04/02/2015,5013,1,Jessie J,Favourites
13057,4884,177747,18/03/2015,6483,1,Jessie J,Big ones
13518,386,177747,24/03/2015,6599,1,Jessie J,Current Prios
13436,306,177753,24/03/2015,5810,1,Devlin,My Artists
11974,2596,177756,03/02/2015,6409,1,Gold Panda,James Blake
4760,3268,177761,04/06/2014,5424,1,Two Door Cinema Club,Favourites
4353,3875,177762,15/05/2014,5607,1,Frank Sinatra,Favourites
806,1556,177762,17/12/2012,5600,1,Frank Sinatra,Favourites
3346,3499,177762,19/03/2014,5308,1,Frank Sinatra,Favourites
3331,376,177762,19/03/2014,5131,1,Frank Sinatra,Favourites
3128,2666,177762,26/02/2014,5317,1,Frank Sinatra,Favourites
3004,2592,177762,19/02/2014,5557,1,Frank Sinatra,Favourites
3022,2969,177762,20/02/2014,4844,1,Frank Sinatra,Favourites
11549,3064,177762,27/01/2015,6365,1,Frank Sinatra,JAN GLOBAL PRIORITIES
12561,366,177762,02/03/2015,6472,1,Frank Sinatra,Back Catalogue Icons
12730,5038,177762,09/03/2015,6502,1,Frank Sinatra,4 14 and 4 21 NRs
12708,830,177762,06/03/2015,5805,1,Frank Sinatra,Favourites
10450,4976,177762,05/01/2015,5993,1,Frank Sinatra,Jazz
10073,63,177762,15/12/2014,6127,1,Frank Sinatra,Top Cats
8222,4082,177762,20/10/2014,4918,1,Frank Sinatra,Favourites2
7402,3530,177762,01/10/2014,4971,1,Frank Sinatra,Favourites
13568,63,177762,24/03/2015,6606,1,Frank Sinatra,Kings Of Catalogue 21-30
13734,3206,177762,31/03/2015,4910,1,Frank Sinatra,Favourites
10448,4976,177773,05/01/2015,5993,1,Jackson 5,Jazz
1418,897,177782,23/05/2013,5254,1,Dj Shadow,Favourites
1296,1575,177784,06/05/2013,4928,1,The Rolling Stones,Favourites
1850,1842,177784,05/08/2013,5432,1,The Rolling Stones,Favourites
1736,2325,177784,08/07/2013,4968,1,The Rolling Stones,Favourites
804,1556,177784,17/12/2012,5600,1,The Rolling Stones,Favourites
748,830,177784,01/11/2012,5805,1,The Rolling Stones,Favourites
475,63,177784,24/07/2012,5045,1,The Rolling Stones,Favourites
871,1290,177784,21/01/2013,5603,1,The Rolling Stones,Favourites
2728,1121,177784,15/01/2014,5625,1,The Rolling Stones,Favourites
3287,2267,177784,14/03/2014,5737,1,The Rolling Stones,Favourites
2108,48,177784,26/09/2013,5659,1,The Rolling Stones,Top 10 Cat 2015
4349,3875,177784,15/05/2014,5607,1,The Rolling Stones,Favourites
4398,1651,177784,20/05/2014,5846,1,The Rolling Stones,Favourites
3919,3741,177784,16/04/2014,5767,1,The Rolling Stones,Favourites
5231,3530,177784,03/07/2014,4971,1,The Rolling Stones,Favourites
4818,4009,177784,06/06/2014,5443,1,The Rolling Stones,Favourites
5847,3021,177784,04/08/2014,5137,1,The Rolling Stones,Favourites
10051,63,177784,15/12/2014,6127,1,The Rolling Stones,Top Cats
12558,366,177784,02/03/2015,6472,1,The Rolling Stones,Back Catalogue Icons
11366,837,177784,26/01/2015,5376,1,The Rolling Stones,Favourites
11373,458,177784,26/01/2015,4896,1,The Rolling Stones,Favourites
12028,5164,177784,05/02/2015,6334,1,The Rolling Stones,Roster
8908,1,177784,03/12/2014,5940,1,The Rolling Stones,Kings of Catalogue (Artists)
13541,63,177784,24/03/2015,6604,1,The Rolling Stones,Kings Of Catalogue top 10
12781,2716,177784,12/03/2015,5726,1,The Rolling Stones,My Catalogue Favs
13758,5110,177785,31/03/2015,6628,1,Stromae,Class of 2015 Benchmarking 
13977,3472,177785,08/04/2015,6653,1,Stromae,Casablanca Snapshot
8412,3344,177785,05/11/2014,4936,1,Stromae,Favourites
7921,4741,177785,16/10/2014,5248,1,Stromae,Favourites
12046,463,177785,05/02/2015,6416,1,Stromae,International Repertoire
11991,1439,177785,04/02/2015,6410,1,Stromae,Global Priorities
11559,1302,177785,27/01/2015,6367,1,Stromae,Non US/UK Priorities
12323,95,177785,23/02/2015,6270,1,Stromae,Class of 2015
